tconst;primaryTitle;title;frenchTitle;startYear;genres;production_countries;runtimeMinutes;revenue;tagline;overview;id;averageRating;numVotes;actor;actress;director;producer;writer
tt7156898;County Lines;County Lines;County Lines;2019;Drama, Crime;GB;90;0.0;;A powerful drama about a mother and her fourteen year old boy who is groomed into a lethal nationwide drug selling enterprise, a 'County Line', which exploits vulnerable children and traffics them across Britain.;623238;6.9;1733;Anthony Adjekum, Conrad Khan, Ebenezer Gyau, Harris Dickinson, Marcus Rutherford;Ashley Madekwe, Carlyss Peer, Chizzy Akudolu, Johanna Stanton, Tabitha Milne-Price;Henry Blake;David Broder, Victoria Bavister;Henry Blake
tt7158904;Blood Myth;Blood Myth;Blood Myth;2019;Horror;GB;81;0.0;You will never get them back;A journalist desperately tries to find his missing fiancee and finally uncover the truth behind a sinister folklore, leading him down a dangerous road of discovery.;594314;3.1;363;Adrian Annis, Daniel Thrace, Ian Small, Jonathan McClean, Matt Ray Brown, Neil Summerville;Anna Dawson, Charlie Walker McClimens, Eva McGillivray, Hannah Chalmers;Luke Gosling, Sean Brown;Luke Gosling, Sean Brown;Luke Gosling, Sean Brown
tt7160372;The Zone of Interest;The Zone of Interest;La Zone d'intérêt;2023;Drama, War, History;PL,GB,US;105;0.0;;The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.;467244;7.3;134069;Christian Friedel, Johann Karthaus, Kalman Wilson, Luis Noah Witte;Anastazja Drobniak, Cecylia Pekala, Lilli Falk, Medusa Knopf, Nele Ahrensmeier, Sandra Hüller;Jonathan Glazer;Ewa Puszczynska, James Wilson;Jonathan Glazer, Martin Amis
tt7161712;You Are My Sunshine;You Are My Sunshine;You Are My Sunshine;2021;Romance, , Drama, History;GB;114;0.0;Love Is Love;Tom and Joe have been together for years. And to some extent, have been together alone. You Are My Sunshine charts their humble beginnings in a world only just waking up to homosexuality, to present day, and a world facing their elder selves. As present day brings further conflict as well as the potential change in the air, Tom and Joe's story will be shown from its first monumental day all the way to its loving last.;583135;5.7;227;Charles O'Neill, Dale Roberts, Ernest Vernon, Jack Knight, Jonathan Butler, Simon Bamford, Steve Salt;Charlie Clarke, Kiah Reeves, Rosemary Manjunath;David Hastings;David Hastings, Troy Dennison;David Hastings
tt7162380;July Tales;July Tales;Contes de juillet;2017;Comedy, Drama;FR;68;0.0;;"Two languorous summer days, two thorny tales of romantic misunderstanding: in part one, two girlfriends head to the Cergy leisure park for a day of swimming and equally vigorous flirtation; in the second, a Norwegian exchange student finds herself the target of unwanted attention from two would-be suitors.";467746;6.5;360;Andrea Romano, Jean Joudé, Roman Jean-Elie, Sipan Mouradian, Théo Chedeville;Hanne Mathisen Haga, Kenza Lagnaoui, Lucie Grunstein, Milena Csergo, Salomé Diénis Meulien;Guillaume Brac;Nicolas Anthomé;Guillaume Brac
tt7162392;Last Laugh;Last Laugh;Le rire de Madame Lin;2016;Drama;CN,FR,HK;82;0.0;;In the Shandong province, an old farmer woman falls. That is enough for her children to sign her up in a nursing home. Nevertheless, places are rare and the poor ill woman is forced to live at her unwelcoming children’s, waiting for a bed to be freed.;457328;6.8;175;Shilan Chen;Fengyuan Yu, Fengyun Li;Tao Zhang;Vincent Wang;Tao Zhang
tt7162416;Milla;Milla;Milla;2017;Drama;PT,FR;128;0.0;;A young woman struggles to overcome lost love, unplanned motherhood and ghostly apparitions.;465672;6.2;298;Ethan Jonckeere, Franck Williams, Luc Chessel;Elisabeth Cabart, Severine Jonckeere;Valérie Massadian;Sophie Erbs;Geoffroy Grison, Valérie Massadian
tt7163824;The Load;The Load;La Charge;2018;Drama;HR,FR,IR,QA,RS;98;0.0;;Vlada works as a truck driver during the NATO bombing of Serbia in 1999. Tasked with transporting a mysterious load from Kosovo to Belgrade, he drives through unfamiliar territory, trying to make his way in a country scarred by the war. He knows that once the job is over, he will need to return home and face the consequences of his actions.;519116;6.5;1831;Branko Perisic, Jovo Maksic, Leon Lucev, Ljubisa Milisic, Nikola Trajkovic, Novak Bilbija, Pavle Cemerikic, Radoje Cupic, Uros Stojkovic;Tanja Pjevac;Ognjen Glavonic;Dragana Jovovic, Ognjen Glavonic, Sophie Erbs, Stefan Ivancic;Geoffroy Grison, Ognjen Glavonic
tt7164720;King Lear: Live from Shakespeare's Globe;King Lear: Live at Shakespeare's Globe;King Lear: Live from Shakespeare's Globe;2017;Drama;GB;192;0.0;;King Lear has three daughters, but no sons. Boldly he makes a decision to divide his kingdom among his children, but fails to anticipate the consequences of his actions. His generosity is cruelly repaid and Lear finds himself adrift, wandering homeless and destitute. As he comes to realize the false values by which he has lived, he finally encounters his own humanity.;478562;6.9;50;Buom Tihngang, Burt Caesar, Joshua James, Kevin McNally, Ralph Davis;Anjana Vasan, Emily Bruni, Louisa Beadel, Saskia Reeves, Sirine Saba;Nancy Meckler;;William Shakespeare
tt7166170;Pit Stop (2020);Pit Stop;Pit Stop (2020);2019;Comedy, Horror;GB;79;0.0;;A rave in a deserted warehouse, the perfect place to introduce a NEW designer drug - right? Two young blokes, alongside two girls picked up en route, quickly discover just how wrong they were. With Users turning, blood gushing and body parts flying - Will there be anyone left alive amongst the undead?;731163;3.0;587;Bruce Payne, Hal Hillman, Peter Stanford, Sam Dunning, Swaylee Loughnane, Tim Burrett, Tony Wiseman;Andrea Sandell, Crystal Wingx, Rosie Pearson;Jason Wright;Kirsty Richardson;Mr. Valents
tt7166366;Typo;Typo;Typo;2021;Thriller, Drama;GB;103;0.0;Some mistakes cannot be erased.;Abbie is an aspiring writer who finds that her marriage is not the dream she expected after her husband starts abusing her. As her life starts to spiral out of control, she needs to find a way out... but her plans have consequences that she couldn't have imagined.;874175;4.6;89;David Christopher-Turner, Guy Barnes, Mark Harvey, Renato Pires, Robbie Stedman, Spencer Collings;Faith Pierce, Lindy Pieri, Melissa Hollett, Olivia Murray;Antony Meadley;Antony Meadley;
tt7169514;Dilili in Paris;Dilili in Paris;Dilili à Paris;2018;Adventure, Family, Animation;DE,BE,FR;95;0.0;;With the help of her delivery-boy friend, Dilili, a young Kanak, investigates a spate of mysterious kidnappings of young girls that is plaguing Belle Epoque Paris.  In the course of her investigation she encounters a series of extraordinary characters, each of whom provides her with clues that will help her in her quest.;421456;6.8;1252;Bruno Paviot, Enzo Ratsito, Harrison Arevalo, Jérémy Lopez, Michel Elias, Nicolas Planchais, Pascal Pestel;Natalie Dessay, Prunelle Charles-Ambron, Thissa d'Avila Bensalah;Michel Ocelot;Christophe Rossignon, Philip Boëffard;Michel Ocelot
tt7172590;Holy Emy;Holy Emy;Holy Emy;2021;Drama, Mystery, Horror;FR,GR,US;111;0.0;;A young Filipina searches for the missing links between her strange bleeding condition and her faraway mother's healing powers.;846796;6.1;493;Julio Katsis, Ku Aquino, Leonardos Batis, Mihalis Siriopoulos;Abigael Loma, Angeli Bayani, Eirini Inglesi, Elsa Lekakou, Hasmine Killip, Marianna Bozantzoglou;Araceli Lemos;Giulia Caruso, Ki Jin Kim, Konstantinos Vassilaros, Mathieu Bompoint;Araceli Lemos, Giulia Caruso
tt7177156;A Season in France;A Season in France;Une Saison en France;2017;Drama;FR;100;0.0;;An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family.;470643;6.3;610;Bibi Tanga, Eriq Ebouaney, Ibrahim Burama Darboe, Khampha Thammavongsa, Nathan Dellemme, Stéphane Malassenet;Aalayna Lys, Léonie Simaga, Régine Conas, Sandrine Bonnaire;Mahamat-Saleh Haroun;Florence Stern;Mahamat-Saleh Haroun
tt7188002;Capri-Revolution;Capri-Revolution;Capri-Revolution;2018;Drama, History;FR,IT;122;0.0;;In 1914, with Italy on the cusp of joining World War I, a commune of Scandinavian artists establishes itself on the rural island of Capri, a safe haven for dissidents and nonconformists from all over the world, like Russian exiles led by Maxim Gorky, preparing the upcoming revolution. Here, local shepherdess Lucia finds herself torn between Seybu, the charming leader of the commune, and Carlo, a young doctor.;537880;6.1;1064;Antonio Folletto, Eduardo Scarpetta, Gianluca Di Gennaro, Ludovico Girardello, Maximilian Dirr, Reinout Scholten van Aschat;Donatella Finocchiaro, Jenna Thiam, Lola Klamroth, Marianna Fontana;Mario Martone;Francesca Cima, Nicola Giuliano;Ippolita Di Majo, Mario Martone
tt7195416;Demi soeurs;Demi-sœurs;Demi-soeurs;2018;Comedy;FR;100;0.0;;Lauren, a lovely 29-year-old it-girl, tries to break into the world of fashion by skimming Parisian parties. Olivia, a 28-year-old psychologist, has two obsessions: to save the confectionery of her parents, and to find her ideal husband. At the age of 26, Salma, a fiery young history teacher, still lives with her mother in the suburbs. Their roads have no reason to cross - until the day when, on the death of their biological father that they never knew, they inherit together a splendid Parisian apartment. For these three sisters who have nothing in common, cohabitation will prove to be explosive, to say the least.;521092;5.6;578;Antoine Gouy, Nicolas Bridet;Alice David, Barbara Probst, Charlotte Gabris, Luana Duchemin, Meriem Serbah, Ouidad Elma, Sabrina Ouazani, Tiphaine Daviot;François-Régis Jeanne, Saphia Azzeddine;;François-Régis Jeanne, Joris Morio, Saphia Azzeddine
tt7201192;The Secret Kiss;The Secret Kiss;The Secret Kiss;2017;Drama, Mystery;GB;71;0.0;;Ray is a loner until he meets the mysterious Paul whilst exploring the woods, a place he can see in his dreams. As their love deepens Ray begins to suspect that Paul may not be who he seems and that the sinister figures that haunt the woods may be coming for them both.;478364;4.4;101;Daniel Mansfield, Freddie Wintrip, Tom Beedim;;Richard Mansfield;Daniel Mansfield, Richard Mansfield;Richard Mansfield
tt7201744;As I Am;As I Am;As I Am;2019;Comedy, Romance, Drama;GB;125;0.0;;Set in the rolling hills of the English countryside, one week of school remains for Kai, an aspiring writer, and his friends. How they choose to spend this time will cost one of them their life and leave them all changed forever.;631998;6.1;1298;Alexander Lincoln, Charlie Frances, Harry Lloyd, Jack Gouldbourne, James Faulkner, Joshua Glenister;Elizabeth Healey, Grace Englert, Kate Isitt, Kim Spearman;Guy Davies;Guy Davies, Matthew Cook, Toby E. Cook;Guy Davies, Matthew Brawley
tt7201846;Cyrano, My Love;Cyrano, My Love;Edmond;2018;Comedy, Drama, History;BE,FR;110;0.0;He's got three weeks to write a masterpiece…;Paris, France, December 1897. The young playwright Edmond Rostand feels like a failure. Inspiration has abandoned him. Married and father of two children, desperate and penniless, he persuades the great actor Constant Coquelin to perform the main role in his new play. But there is a problem: Coquelin wants to premiere it at Christmas and Edmond has not written a single word.;544510;7.3;3939;Dominique Pinon, Igor Gotesman, Olivier Gourmet, Simon Abkarian, Thomas Solivérès, Tom Leeb;Alice de Lencquesaing, Clémentine Célarié, Lucie Boujenah, Mathilde Seigner;Alexis Michalik;Alain Goldman;Alexis Michalik
tt7205316;MILF;MILF;MILF;2018;Comedy, Romance;BE,FR;101;1100000.0;;Three childhood friends - Elise, Sonia and Cecile - leave for a summer in the South of France to help clear Cecile’s holiday house before it is put up for sale. There, they soon become the prime targets of three horny young men, for whom these single forty-year-old women are much more attractive than girls their age.;499726;4.8;7798;Matthias Dandois, Rémi Pedevilla, Victor Meutelet, Waël Sersoub;Axelle Laffont, Florence Thomassin, Jéromine Chasseriaud, Marie-Josée Croze, Mitty Hazanavicius, Virginie Ledoyen;Axelle Laffont;Julien Madon;Axelle Laffont, Jean-François Halin, Jérôme L'hotsky, Stéphane Kramer
tt7205630;I Feel Good;I Feel Good;I Feel Good;2018;Comedy, Drama;FR;103;0.0;;He’s lived for too long off his parents. It’s time for 40-year-old slacker Jacques to get by on his own. One-time gigolo and a borderline bum, he knows what he wants – to become rich and famous. He even has a business plan: tourism combined with cheap plastic surgery. Jacques moves in with his older sister, Monique, who manages an Emmaus village in the south west of France. And before long, the smooth-talking chancer has convinced a group of workers to pool their meagre funds and set out on a trip to a clinic in Bulgaria, where all their dreams of a brighter and more beautiful future will all come true. If only…;495671;5.9;1497;Jean Dujardin, Jean-Benoît Ugeux, Jean-François Landon, Joseph Dahan, Joël Séria, Marius Bertram;Elsa Foucaud, Jana Bittnerová, Jeanne Goupil, Yolande Moreau;Benoît Delépine, Gustave Kervern;Benoît Delépine, Gustave Kervern, Marc Dujardin;Benoît Delépine, Gustave Kervern
tt7209350;Jessica Forever;Jessica Forever;Jessica Forever;2018;Fantasy, ScienceFiction, Drama, Sci-Fi;FR;97;0.0;;Jessica is the leader of a group of lost boys with a violent past who now seek peace and harmony. She is the only one to have ever brought them love and understanding. They only wish to create a world where they can live in peace together, and forever.;515048;4.7;1063;Augustin Raguenet, Eddy Suiveng, Franck Falise, Lukas Ionesco, Paul Hamy, Sebastian Urzendowsky, Théo Costa-Marini;Angelina Woreth, Aomi Muyock, Maya Coline;Caroline Poggi, Jonathan Vinel;Emmanuel Chaumet;Caroline Poggi, Jonathan Vinel, Mariette Désert
tt7210426;Through the Fire;Through the Fire;Sauver ou périr;2018;Drama;FR;116;0.0;;Franck is a firefighter in Paris. He saves people. He lives at the station with his wife, who is about to have twins. He’s happy. During a call out to a fire, he puts himself in danger, to save his men. He’s going to have to learn to live again and accept to be the one being saved, this time.;484751;6.9;2253;Mostepha Bouabane, Pierre Niney, Sami Bouajila, Vincent Rottiers, Yasin Houicha;Amélie Bénady, Anaïs Demoustier, Calypso Buijtenhuijs, Chloé Stefani, Élisabeth Commelin;Frédéric Tellier;Julien Madon;David Oelhoffen, Frédéric Tellier
tt7213936;What Will People Say;What Will People Say;La Mauvaise Réputation;2017;Drama;DK,FR,DE,NO,SE;106;0.0;Sent to a country she's never known… she must risk everything to break free.;Sixteen year-old Nisha lives a double life. At home with her family she is the perfect Pakistani daughter, but when out with her friends, she is a normal Norwegian teenager. When her father catches her in bed with her boyfriend, Nisha's two worlds brutally collide. To set an example, Nisha's parents decide to kidnap her and place her with relatives in Pakistan. Here, in a country she has never been to before, Nisha is forced to adapt to her parents' culture.;469651;7.4;6235;Adil Hussain, Ali Arfan, Isak Lie Harr, Lalit Parimoo, Rohit Saraf;Ekavali Khanna, Jannat Zubair Rahmani, Maria Mozhdah, Nokokure Dahl, Sheeba Chaddha;Iram Haq;Maria Ekerhovd;Iram Haq
tt7216918;The Summer House;The Summer House;Les Estivants;2018;Comedy, Drama;FR,IT;127;0.0;;A large and beautiful property on the French Riviera. A place that seems out of time and sheltered from the rest of the world. Anna goes there with her daughter for a few days of vacation. Amidst her family, friends and the house staff, Anna has to handle her fresh break-up with her partner and the writing of her next film.;511404;5.3;672;Bruno Raffaelli, Laurent Stocker, Pierre Arditi, Riccardo Scamarcio;Marisa Borini, Noémie Lvovsky, Oumy Bruni Garrel, Valeria Bruni Tedeschi, Valeria Golino, Yolande Moreau;Valeria Bruni Tedeschi;Alexandra Henochsberg, Angelo Barbagallo, Patrick Sobelman;Agnès de Sacy, Caroline Deruas, Noémie Lvovsky, Valeria Bruni Tedeschi
