tconst;id;frenchTitle;primaryTitle;averageRating;runtimeMinutes;genres;startYear;overview;directors;acteurs;poster_path;video;frenchOverview
tt0012763;71436;Le coeur sur la main;Tol'able David;7.1;99;Drama;1921;Young David Kinemon is a good-natured, easy-going lad in a mountain village. Circumstances force him to take his brother's place as mail carrier for the community, and this brings him into deadly contact with the vicious Hatburn brothers.;Henry King;Richard Barthelmess, Gladys Hulette, Walter P. Lewis;https://image.tmdb.org/t/p/original//vKhaX0KRDmnQSfZB8AqS24H8a6J.jpg;Non disponible;Le jeune David Kinemon est un garçon bon enfant et facile à vivre dans un village de montagne. Les circonstances l'obligent à prendre la place de son frère en tant que facteur de la communauté, ce qui le met en contact mortel avec les frères Hatburn.
tt0013140;35227;Folies de femmes;Foolish Wives;7.0;117;Drama, Thriller;1922;A con artist masquerades as Russian nobility and attempts to seduce the wife of an American diplomat.;Erich von Stroheim;Rudolph Christians, Miss DuPont, Maude George;https://image.tmdb.org/t/p/original//9yDHKXWzKx1sZ6VGtFPaml9rZob.jpg;Non disponible;Le faux comte Karamzin est un Don Juan qui vit d'escroqueries avec deux fausses princesses à Monte-Carlo où il a dû s'exiler. Cet homme et ses deux complices sont recherchés par la police. Le faux comte va prendre dans un milieu noble qui n'est pas le sien tout ce qu'il peut : la femme de l'ambassadeur américain, la femme de chambre et la fille du faux monnayeur. Mais la chance va tourner....
tt0013556;71066;Robin des Bois;Robin Hood;7.0;143;Adventure, Family, Drama, Action, Romance;1922;Amid big-budget medieval pageantry, King Richard goes on the Crusades leaving his brother Prince John as regent, who promptly emerges as a cruel, grasping, treacherous tyrant. Apprised of England's peril by message from his lady-love Marian, the dashing Earl of Huntingdon endangers his life and honor by returning to oppose John, but finds himself and his friends outlawed, with Marian apparently dead. Enter Robin Hood, acrobatic champion of the oppressed, laboring to set things right through swashbuckling feats and cliffhanging perils!;Allan Dwan;Douglas Fairbanks, Wallace Beery, Sam De Grasse;https://image.tmdb.org/t/p/original//baqMnZbAFPsfbaAOPRU1eJlCRdj.jpg;Non disponible;Les aventures de Robin des Bois confronté au Prince John. Celui-ci est devenu tyrannique envers son peuple depuis le départ de son père, le Roi Richard.
tt0013933;67440;Coeur fidèle;The Faithful Heart;7.4;87;Drama, Romance;1923;The good guys win out in this sweet tale about a young orphan who is abused for much of her life but who eventually finds happiness when she marries an honest man who extricates her from her situation.;Jean Epstein;Léon Mathot, Gina Manès, Edmond Van Daële;https://image.tmdb.org/t/p/original//gHUI3AfFBhVBMMV5Ai53GaCtTyn.jpg;Non disponible;Une orpheline, recueillie par les tenanciers d'un cabaret subit les mauvais traitements d'un voyou. Celui-ci sera abattu par une infirme permettant ainsi à la jeune fille de vivre avec son fiancé.
tt0014142;18987;Le Bossu de Notre-Dame;The Hunchback of Notre Dame;7.2;133;Drama, Horror, Romance;1923;In 15th century France, a gypsy girl is framed for murder by the infatuated Chief Justice, and only the deformed bellringer of Notre Dame Cathedral can save her.;Wallace Worsley;Lon Chaney, Patsy Ruth Miller, Norman Kerry;https://image.tmdb.org/t/p/original//ma4A9Hnwwovb8O99GrZ8uOtpWZO.jpg;Non disponible;Dans le Paris du xve siècle, la gitane Esméralda danse sur le parvis de Notre-Dame. Sa beauté bouleverse Jehan, frère de l'archidiacre de la cathédrale. Jehan décide de l'enlever avec l'aide de Quasimodo mais elle est sauvée par une escouade d'archers commandée par Phoebus de Châteaupers. Ce dernier, sensible à la beauté de la Gitane, l'invite dans une auberge. Esmeralda réussi à s'échapper mais Quasimodo est fait prisonnier et condamné à recevoir vingt coups de fouet en place publique. Il réclame à boire et c'est Esméralda, dont il est secrètement amoureux, qui lui donne de l'eau fraîche. Phoebus est fiancé à Fleur-de-Lys mais, séduit par la Gitane, il lui donne rendez-vous. Jehan, qui les a suivis, poignarde Phoebus.
tt0014341;701;Les lois de l'hospitalité;Our Hospitality;7.7;65;Comedy, Thriller, Romance;1923;"A young man falls for a young woman on his trip home; unbeknownst to him, her family has vowed to kill every member of his.";John G. Blystone, Buster Keaton;Buster Keaton, Natalie Talmadge, Joe Keaton;https://image.tmdb.org/t/p/original//i8wfrdTdeeVQ8YRrFnCVO49Mt2G.jpg;Non disponible;Dans les contrées lointaines des États-Unis, persistent, de génération en génération, de tragiques luttes ancestrales. Ainsi en est-il des Canfield et des McKay. Quand le jeune Willie McKay, après avoir grandi, sain et sauf, à New York, revient au pays, charmé puis invité par sa compagne de voyage, il ne se doute pas que celle-ci n’est autre que la plus jeune des filles Canfield et qu’il vient donc de se jeter dans la gueule du loup !
tt0014429;22596;Monte là-dessus!;Safety Last!;8.1;74;Comedy, Action, Thriller, Romance;1923;When a store clerk organizes a contest to climb the outside of a tall building, circumstances force him to make the perilous climb himself.;Fred C. Newmeyer, Sam Taylor;Harold Lloyd, Mildred Davis, Bill Strother;https://image.tmdb.org/t/p/original//81XMSZgJOk7e5eJCWeWMOVCWBtL.jpg;Non disponible;Harold est venu à Los Angeles pour faire fortune. Mais il stagne dans son job de petit vendeur.  Il a une idée : proposer à son patron de faire de la publicité au magasin en faisant escalader la façade par un ami acrobate…
tt0014538;32628;Les trois âges;Three Ages;7.0;63;Drama, Comedy;1923;The rituals of courtship, romantic rivalry and love play out three times as a man vies with a villain for the girl. In the Stone Age, the rivalry is set off by dinosaurs, a turtle used as a ouija board, and a round of golf with stones. In ancient Rome, the men display their brawn through a chariot race, using dogs instead of horses. In contemporary times, the man finds himself overcome by modernity, including a very fragile car.;Edward F. Cline, Buster Keaton;Buster Keaton, Margaret Leahy, Wallace Beery;https://image.tmdb.org/t/p/original//khadgoKp9eLBY4t0KcST5gzddk3.jpg;Non disponible;Buster poursuit la jeune fille qu'il aime au cours de trois époques: l'âge de pierre, l'antiquité romaine et les temps modernes.
tt0014611;41348;Faut pas s'en faire;Why Worry?;7.3;63;Adventure, Romance, Comedy, Family;1923;A hypochondriac vacations in the tropics for the fresh air - and finds himself in the middle of a revolution instead.;Fred C. Newmeyer, Sam Taylor;Harold Lloyd, Jobyna Ralston, John Aasen;https://image.tmdb.org/t/p/original//7NrgFBBgOyL0vDAZ17jo3EIQ2uo.jpg;Non disponible;Harold Van Pelham est un hypocondriaque fortuné qui ne se déplace jamais sans son infirmière et son valet. Un jour, il décide de partir se reposer sur l'île de Paradiso qui, malgré son nom, n'a rien de paradisiaque : la révolution éclate dès leur arrivée.
tt0014945;40574;Ça t'la coupe!;Girl Shy;7.7;87;Comedy, Action, Romance;1924;Harold Meadows is a shy, stuttering bachelor working in a tailor shop, who is writing a guidebook, The Secret of Making Love, for other bashful young men. Fate has him meet rich girl Mary, and they fall in love. But she is about to wed an already married man, so our hero embarks upon a hair-raising daredevil ride to prevent the wedding.;Fred C. Newmeyer, Sam Taylor;Harold Lloyd, Jobyna Ralston, Richard Daniels;https://image.tmdb.org/t/p/original//vXvHZwCdlETIyqcPhtudZvJBiFm.jpg;Non disponible;Harold Meadows, jeune homme timide maladif, vient d'achever un manuel sur l'art de la séduction. Alors qu'il part déposer son manuscrit chez un éditeur, il rencontre en chemin la belle Mary et en tombe amoureux. Cependant, celle-ci est déjà courtisée par un riche héritier.
tt0014972;27511;Larmes de clown;He Who Gets Slapped;7.7;95;Drama, Horror, Thriller, Romance;1924;Story of an inventor who, suffering betrayal in life, makes a career of it by becoming a clown whose act consists of getting slapped by all the other clowns. He falls in love with another circus performer, and those who betrayed him enter his life yet again.;Victor Sjöström;Lon Chaney, Norma Shearer, John Gilbert;https://image.tmdb.org/t/p/original//83grk2r6vnxg3Nnt4le1oqYScu5.jpg;Non disponible;"Le scientifique Paul Beaumont est sur le point de faire un discours devant ses pairs de l'Académie, afin de rendre publiques ses recherches sur l'origine de l'homme, menées à terme avec le soutien de sa femme Maria et le mécénat du baron Regnard. Mais ce dernier lui vole ses notes et accapare devant l'Académie le mérite de la découverte, grâce à Maria, en réalité sa maîtresse et complice. Réalisant tout cela, publiquement humilié, Beaumont choisit de disparaître. Il refait sa vie dans un cirque, où il est, sous le sobriquet de ""HE"" (CELUI), un clown recevant chaque soir, devant un parterre hilare, quantité de gifles. Un de ses collègues du cirque, l'écuyer Bezano, est amoureux de sa nouvelle partenaire, Consuelo, fille du comte Mancini. Ce dernier voudrait la marier à un ami, qui s'avère être le baron Regnard…"
tt0015016;71068;Le Cheval de fer;The Iron Horse;7.2;150;History, Drama, Western, Romance;1924;Brandon, a surveyor, dreams of building a railway to the west. He sets off with his son, Davy, to survey a route. They discover a new pass which will shave 200 miles off the expected distance, but they are set upon by a party of Cheyenne. One of them, a white renegade with only two fingers on his right hand, kills Brandon and scalps him. Davy is all alone now.;John Ford;George O'Brien, Madge Bellamy, Charles Edward Bull;https://image.tmdb.org/t/p/original//akL2XscxsWd2znNJm3ud8YLvmFA.jpg;Non disponible;Le film retrace la construction du chemin de fer transcontinental et la vengeance de Davy Brandon dont le père a été tué par les Indiens : Davy Brandon, enfant, est amoureux de la jolie petite fille Miriam Marsh, sous l'œil attendri du jeune Abraham Lincoln. Le père de Brandon, visionnaire du chemin de fer, cherche – et trouve – un passage pratique qui permettrait beaucoup d'économies pour le chemin de fer naissant. Mais il est surpris par les Indiens et massacré par l'un deux. Davy, qui était caché, a vu que l'Indien qui a tué son père ne possède que deux doigts à la main droite…
tt0015119;96713;Comédiennes;The Marriage Circle;7.0;85;Comedy, Romance;1924;Professor Stock and his wife Mizzi are uhappily married. The professor, suspicious of his wife, hires a detective to spy on her in hopes of obtaining a divorce. Mizzi sets her sights on seducing Dr. Franz Braun, the new husband of her good friend Charlotte. Dr. Braun's colleague, Dr. Mueller, who has his eye on Charlotte, sees this as his opportunity. Through a misunderstanding, Charlotte thinks that her husband is interested in Miss Hofer, and asks Mizzi to keep him occupied... around and around the circle goes in Lubitsch's refined comedy of mistaken infidelity.;Ernst Lubitsch;Florence Vidor, Monte Blue, Marie Prevost;https://image.tmdb.org/t/p/original//5Umgljr4iMnuAw2BrEVGiaxOH6o.jpg;Non disponible;Le Professeur Stock veut quitter sa femme et la voit avec plaisir se rapprocher du mari de sa meilleure amie. Cette dernière est, quant à elle, amoureuse d'un autre homme.
tt0015400;28963;Le voleur de Bagdad;The Thief of Bagdad;7.7;155;Fantasy, Adventure, Romance, Family;1924;A recalcitrant thief vies with a duplicitous Mongol ruler for the hand of a beautiful princess.;Raoul Walsh;Douglas Fairbanks, Julanne Johnston, Snitz Edwards;https://image.tmdb.org/t/p/original//8t4CJ591N2FATf2yUiQNQk9p0tB.jpg;Non disponible;A Bagdad, dans le présent étemel des contes, Ahmed, jeune homme athlétique et jovial, vit de rapines et de bonne humeur. Quand il est pris la main dans le sac, sa vélocité ou sa ruse lui permettent en général d'échapper au châtiment. Il professe quAllah est un mythe et qu'il faut trouver son bonheur ici-bas. Un jour, il vole à un magicien sa corde magique et grâce à elle peut pénétrer dans le palais du calife. Mais là il trouve un trésor beaucoup plus précieux que les bijoux qu'il était venu voler : la princesse elle-même, fille du calife.
tt0015624;3060;La grande parade;The Big Parade;7.9;151;Drama, War, Romance;1925;The story of an idle rich boy who joins the US Army's Rainbow Division and is sent to France to fight in World War I, becomes friends with two working class men, experiences the horrors of trench warfare, and finds love with a French girl.;King Vidor, George W. Hill;John Gilbert, Renée Adorée, Hobart Bosworth;https://image.tmdb.org/t/p/original//8aBXJEkAHcwG2ghNYh6GIFd9ool.jpg;Non disponible;En 1917, le fils d'un riche industriel américain s'engage dans l'armée et part se battre en France, où il tombe sous le charme d'une jeune paysanne.
tt0015841;42359;Vive le sport!;The Freshman;7.5;77;Comedy, Romance, Family;1925;Harold Lamb is so excited about going to college that he has been working to earn spending money, practicing college yells, and learning a special way of introducing himself that he saw in a movie. When he arrives at Tate University, he soon becomes the target of practical jokes and ridicule. With the help of his one real friend Peggy, he resolves to make every possible effort to become popular.;Fred C. Newmeyer, Sam Taylor;Harold Lloyd, Jobyna Ralston, Brooks Benedict;https://image.tmdb.org/t/p/original//ywFXfsjC2XIYUMp5jiiaIjCsuLs.jpg;Non disponible;Harold Lamb est la risée du collège. Une victoire inattendue au match de foot va lui permettre de changer sa réputation.
tt0015863;33015;Ma vache et moi;Go West;7.1;69;Western, Comedy;1925;With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.;Buster Keaton;Buster Keaton, Howard Truesdale, Kathleen Myers;https://image.tmdb.org/t/p/original//3gMnUEaFlVGGic5T8kI2hNE5mFR.jpg;Non disponible;Le voyage initiatique d'une vache et de son gardien, qui porte le nom de Friendless, a travers l'ouest des Etats-Unis.
tt0015864;962;La Ruée vers l'or;The Gold Rush;8.1;95;Drama, Adventure, Comedy;1925;A gold prospector in Alaska struggles to survive the elements and win the heart of a dance hall girl.;Charles Chaplin;Charles Chaplin, Mack Swain, Tom Murray;https://image.tmdb.org/t/p/original//fT3OU1AjdTxiJmKvfCnzBBAQivp.jpg;Non disponible;Le célèbre assaut pour tout l'or de l'Oklahoma vu par l'un des maîtres du burlesque américain.
tt0015881;1405;Les rapaces;Greed;8.0;140;Crime, Drama, Western, Thriller;1924;A lottery win of $5,000 forever changes the lives of a miner turned dentist and his wife.;Erich von Stroheim;Gibson Gowland, Zasu Pitts, Jean Hersholt;https://image.tmdb.org/t/p/original//eur2vc2BGiOocBuBLVPXySO7lRh.jpg;Non disponible;Mac Teague, un naïf dentiste, rencontre à San Francisco une jeune fille fiancée à l'un de ses amis...
tt0016029;29879;Le petit colonel;The Little Colonel;7.0;81;Comedy, Musical, Music, Family;1935;After Southern belle Elizabeth Lloyd runs off to marry Yankee Jack Sherman, her father, a former Confederate colonel during the Civil War, vows to never speak to her again. Several years pass and Elizabeth returns to her home town with her husband and young daughter. The little girl charms her crusty grandfather and tries to patch things up between him and her mother.;David Butler;Shirley Temple, Lionel Barrymore, Evelyn Venable;https://image.tmdb.org/t/p/original//t3nG26tuMddbPxF2GgqQQDga8My.jpg;Non disponible;
tt0016104;53230;La veuve joyeuse;The Merry Widow;7.2;137;Drama, Romance;1925;When Prince Danilo falls in love with American dancer Sally O'Hara, his uncle, King Nikita I of Monteblanco, forbids him to marry her because Sally is a commoner. Thinking she has been jilted by her prince, Sally marries wealthy Baron Sadoja. When the elderly man dies suddenly, Sally must be wooed all over again by Danilo.;Erich von Stroheim;Mae Murray, John Gilbert, Roy D'Arcy;https://image.tmdb.org/t/p/original//7cicZpacvh3MINqNorntTl8xdOY.jpg;Non disponible;Dans le petit royaume du Monteblanco, Le prince Danilo en virée avec son cousin Mirko, tombe amoureux d'une danseuse, Sally O'Hara, qu'il promet d'épouser. Le roi Nikita I interdit le mariage : on n'épouse pas de roturière dans la famille. Mirko, qui a des penchants sadiques, s'empresse d'aller annoncer la nouvelle à Sally, qui s'effondre.
tt0016220;964;Le Fantôme de l'opéra;The Phantom of the Opera;7.5;93;Drama, Horror, Music;1925;"A grotesquely disfigured composer known as ""The Phantom"" haunts Paris' opera house, where he's secretly grooming Christine Daae to be an opera diva. Luring her to his remote underground lair, The Phantom declares his love. But Christine loves Raoul de Chagny and plans to elope with him. When The Phantom learns this, he abducts Christine.";Rupert Julian, Lon Chaney;Lon Chaney, Mary Philbin, Norman Kerry;https://image.tmdb.org/t/p/original//2FX5TaLZewdpWvpX3ESAabTwYxI.jpg;Non disponible;Un fantôme au visage masqué hante les coulisses de l'Opéra de Paris. Amoureux d'une jeune cantatrice, il la séquestre dans l'espoir de susciter son amour.
tt0016473;27505;Le club des 3;The Unholy Three;7.1;86;Crime, Drama, Romance;1925;"Three sideshow performers form a conspiracy known as ""The Unholy Three"" - a ventriloquist, midget, and strongman working together to commit a series of robberies.";Tod Browning;Lon Chaney, Mae Busch, Matt Moore;https://image.tmdb.org/t/p/original//aU3eZJEuzFzngrnTQJrqhTQ8zzO.jpg;Non disponible;Le ventriloque Echo, le colosse Hercule et le nain Tweedledee forment le 'Club des trois', une bande de voleurs de bijoux. Ils ont pour couverture une boutique de vente d'oiseaux, tenue par Echo (grimé en vieille dame). Tweedledee se fait lui passer pour un enfant. Leur prochaine cible est un prestigieux collier...
tt0016630;51371;Le Dernier Round;Battling Butler;7.0;77;Comedy, Sport, Romance;1926;A meek millionaire masquerades as a boxing star to win a girl's heart.;Buster Keaton;Buster Keaton, Snitz Edwards, Sally O'Neil;https://image.tmdb.org/t/p/original//zjaWS19sR5gSjrNyCwmZ1FeUe4t.jpg;Non disponible;Fils de bonne famille, le jeune Butler est envoyé camper en montagne par son père, qui pense ainsi l'endurcir. Mais les conditions de campement, très luxueuses, ne s'y prêtent guère. Butler tombe amoureux d'une jeune montagnarde, dont la famille n'apprécie guère l'allure frêle et oisive du jeune homme. Son majordome ayant découvert à la lecture d'un article de journal que Butler avait pour homonyme un célèbre boxeur, il propose à son maître de se faire passer pour le champion, afin de se faire accepter par les rustiques montagnards. L'astuce fonctionne et il peut ainsi l'épouser. Pris au piège, il doit sous peine d'être confondu, se rendre sur les lieux du prochain championnat et faire mine de s'entrainer. Après un quiproquo avec son homonyme, le champion de boxe, il est contraint d'aller jusqu'au bout et d'affronter un redoutable adversaire sur le ring. Jouant le tout pour le tout, il décide de se prêter au jeu...
tt0016641;31510;Ben-Hur;Ben-Hur: A Tale of the Christ;7.8;143;Drama, Adventure, Action, Romance;1925;Erstwhile childhood friends, Judah Ben-Hur and Messala meet again as adults, this time with Roman officer Messala as conqueror and Judah as a wealthy, though conquered, Israelite. A slip of a brick during a Roman parade causes Judah to be sent off as a galley slave, his property confiscated and his mother and sister imprisoned. Years later, as a result of his determination to stay alive and his willingness to aid his Roman master, Judah returns to his homeland an exalted and wealthy Roman athlete. Unable to find his mother and sister, and believing them dead, he can think of nothing else than revenge against Messala.;Fred Niblo, Charles Brabin;Ramon Novarro, Francis X. Bushman, May McAvoy;https://image.tmdb.org/t/p/original//aCohFCJNxPner7VzjzyNN7H8BgV.jpg;Non disponible;Parce qu’il a refusé à son ami Messala de collaborer avec l’occupant romain, Ben-Hur est envoyé aux galères, tandis que sa sœur Tirzah et sa mère sont jetées au cachot. Il est adopté par le tribun Quintus Arrius, qui lui doit la vie.
tt0016654;50075;Le pirate noir;The Black Pirate;7.0;88;Drama, Adventure, Action;1926;"A nobleman vows to avenge the death of his father by the hands of pirates. To this end, he infiltrates the pirate band; Acting in character, he single-handedly captures a merchant vessel, but things are complicated when he finds that there is a beautiful young woman of royal blood aboard.";Albert Parker;Douglas Fairbanks, Billie Dove, Tempe Pigott;https://image.tmdb.org/t/p/original//841WLSvTRN3TQKxiUjD1TY9dc42.jpg;Non disponible;Un jeune homme veut venger la mort de son père, tué par une bande de pirates. A cette fin, il s'infiltre dans le groupe et se fait passer pour l'un des leurs. Il participe alors à l'attaque d'un navire mais les choses se compliquent quand il veut sauver une jeune fille d'un viol...
tt0016669;110253;La Bohème;La Bohème;7.2;95;Drama, Romance;1926;It is 1830 in Paris and the rent is due, but the money is not there. An article here, a painting there and a monkey with a cup gives them enough money for the rent, but not for food. Fortunately, Musette from downstairs has enough food for everyone including Mimi - the poor little waif from next door who Rodolphe has met. But Count Paul also has his lusting eye on Mimi and uses her embroidery to get close to her. Rodolphe and Mimi fall in love and Mimi works endlessly to support Rodolphe who is writing his play with a new found passion. He does not know that he has been discharged from writing for 'Dog and Cat Fanciers'. Mimi wants to get his play produced and Count Paul offers to help, but there is a terrible fight when Rodolphe thinks that Mimi is faithless to him with Count Paul. After the fight, he seeks out a doctor as she is sick, but she has left when Rodolphe returns and will stay away until his play is finished.;King Vidor;Lillian Gish, John Gilbert, Renée Adorée;https://image.tmdb.org/t/p/original//7fLAxBNFb0CUTe5Nd8qsWeMX2Fr.jpg;Non disponible;
tt0016884;38687;La chair et le diable;Flesh and the Devil;7.6;112;Drama, Romance;1926;When lifelong best friends Leo and Ulrich return home after completing their military training, Leo meets the stunning Felicitas at a railway station and is mesmerized by her beauty. A scandal follows, for which Leo is sent away. Returning home three years later, he discovers that much has changed.;Clarence Brown;John Gilbert, Greta Garbo, Lars Hanson;https://image.tmdb.org/t/p/original//blr3LdNuWrYccbg4TIN3nKXenIR.jpg;Non disponible;Leo et Ulrich, rejetons de la grande aristocratie de l'Europe centrale de la fin du XIXe siècle, sont amis d'enfance, et même frères de sang. Ils mènent une carrière militaire ensemble. Leo tombe amoureux d'une comtesse, l'irrésistible Felicitas, puis il est confronté au fait qu'elle est mariée. Le mari de celle-ci le défie en duel, lequel tourne à l'avantage de Leo qui tue son rival. Afin d'éviter tout scandale, l'armée envoie Leo en Afrique pendant quelques années. Pendant ce temps, Ulrich, qui n'est pas au courant de la liaison passée entre Leo et Felicitas, épouse celle-ci. Au retour d'Afrique, Leo apprend que son meilleur ami est marié avec la femme qu'il aime et est ainsi bouleversé par la trahison de celle-ci: elle ne l'a pas attendu. Felicitas apprend rapidement à Leo qu'elle l'aime encore. Celui-ci est tiraillé entre son amitié indéfectible et son amour éternel: il choisit de rester à distance de Felicitas...
tt0017075;2760;Les cheveux d'or;The Lodger: A Story of the London Fog;7.3;92;Crime, Mystery, Drama, Thriller;1927;London. A mysterious serial killer brutally murders young blond women by stalking them in the night fog. One foggy, sinister night, a young man who claims his name is Jonathan Drew arrives at the guest house run by the Bunting family and rents a room.;Alfred Hitchcock;June Tripp, Ivor Novello, Marie Ault;https://image.tmdb.org/t/p/original//lqkAySTi31IpzIcxpMGVOZ52iz8.jpg;Non disponible;La terreur règne sur Londres : un tueur, qui se surnomme lui-même « Le Vengeur », s'en prend à de jeunes femmes blondes. Dans ce climat délétère, l'arrivée d'un locataire laconique attise la méfiance des propriétaires de la pension de famille Bunting. Sa personnalité secrète et effacée paraît un aveu de culpabilité. Serait-il le Vengeur ?
tt0017350;85638;La lettre écarlate;The Scarlet Letter;7.6;115;Drama;1926;In Puritan Boston, seamstress Hester Prynne and kindly Reverend Arthur Dimmesdale fall in love. After Dimmesdale must go away for a time to England, he returns to discover that Hester has given birth to their child and is the focus of local censure.;Victor Sjöström;Lillian Gish, Lars Hanson, Henry B. Walthall;https://image.tmdb.org/t/p/original//8CztyNeSyaYVoNiOqjgPYTqkPyc.jpg;Non disponible;"Un village de la Nouvelle-Angleterre en 1645. Ses très puritains habitants se plaignent du comportement ""choquant"" d'Hester Prynne auprès du révérend Dimmesdale. Celui-ci est attiré par la jeune femme et ils ont une liaison passionnée, vite frappée du sceau de l'infamie, d'autant plus qu'un enfant naît de cette union..."
tt0017423;73575;Les moineaux;Sparrows;7.3;109;Drama;1926;Molly, the eldest child of a group of orphans being used as slaves on a farm hidden deep in a swamp, must rescue the others when their cruel master decides that one of them will be disposed of.;William Beaudine, Tom McNamara;Mary Pickford, Roy Stewart, Mary Louise Miller;https://image.tmdb.org/t/p/original//3ZPfhlwZ9HIYViUCgoZusCszohT.jpg;Non disponible;Une orpheline protège un groupe d’enfants abandonnés et séquestrés par un couple de fermiers prêts à tout pour en tirer le maximum de profit.
tt0017463;32716;Trois sublimes canailles;3 Bad Men;7.5;122;Drama, Western, Romance;1926;Three outlaws come to the aid of a young girl after her father is killed.;John Ford;George O'Brien, Olive Borden, Lou Tellegen;https://image.tmdb.org/t/p/original//4x1vv1O0QMgE2sSbtSbrV68Zscr.jpg;Non disponible;À la suite d'une « course à la terre » au Dakota, trois hors-la-loi vont mettre fin aux agissements crapuleux du shérif Layne Hunter…
tt0017739;76804;La volonté du mort;The Cat and the Canary;7.0;108;Mystery, Comedy, Horror;1927;Rich old Cyrus West's relatives are waiting for him to die so they can inherit. But he stipulates that his will be read 20 years after his death. On the appointed day his expectant heirs arrive at his brooding mansion. The will is read and it turns out that Annabelle West, the only heir with his name left, inherits, if she is deemed sane. If she isn't, the money and some diamonds go to someone else, whose name is in a sealed envelope. Before he can reveal the identity of her successor to Annabelle, Mr. Crosby, the lawyer, disappears. The first in a series of mysterious events, some of which point to Annabelle in fact being unstable.;Paul Leni;Laura La Plante, Creighton Hale, Forrest Stanley;https://image.tmdb.org/t/p/original//obXtEtHmncAtak6IFFpaWR3DQbS.jpg;Non disponible;Dans un château que la rumeur dit hanté, conformément aux voeux du défunt, le richissime Cyrus West, ses héritiers potentiels se réunissent vingt ans après sa mort pour prendre connaissance de ses dernières volontés et entendre lecture de son testament. À la surprise générale, c'est la jeune Annabelle qui héritera de toute sa fortune. À moins qu'elle ne soit décrétée folle. Aussitôt, une série d'étranges événements se produit autour d'Annabelle, qui commence à douter de sa santé mentale. Lentement mais sûrement, les hôtes du château plongent dans la terreur…
tt0017925;961;Le Mécano de la 'Général';The General;8.1;78;Adventure, Action, Comedy, War;1926;During America’s Civil War, Union spies steal engineer Johnnie Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.;Clyde Bruckman, Buster Keaton;Buster Keaton, Marion Mack, Glen Cavender;https://image.tmdb.org/t/p/original//8cIEKfdNf1yYebxdspxaZd0LP6P.jpg;Non disponible;Conducteur de locomotive, Johnnie Gray habite à Marietta, en Géorgie. Il est fiancé à Annabelle Lee. La guerre de Sécession éclate : le père et le frère de la jeune fille sont incorporés. Pas Johnny, qu'on juge plus utile à son poste et qu'entache ainsi, aux yeux de tous et même de sa fiancée, un soupçon de couardise. Un jour, des soldats nordistes volent sa locomotive, la «General», et enlèvent dans la foulée sa fiancée, Annabelle Lee. De peur d'être définitivement pris pour un lâche, Johnnie s'en va-t-en guerre : il se lance seul à la poursuite des voleurs...
tt0018033;82283;Le coup de foudre;It;7.2;72;Drama, Comedy, Romance;1927;"A flapper shopgirl woos her rich boss with animal magnetism, otherwise known as ""it.""";Clarence G. Badger, Josef von Sternberg;Clara Bow, Antonio Moreno, William Austin;https://image.tmdb.org/t/p/original//nkkhsKik9GILqn3S5BxoZdyml21.jpg;Non disponible;
tt0018051;16661;Le petit frère;The Kid Brother;7.6;82;Western, Family, Drama, Comedy, Action;1927;The most important family in Hickoryville is (not surprisingly) the Hickorys, with sheriff Jim and his tough manly sons Leo and Olin. The timid youngest son, Harold, doesn't have the muscles to match up to them, so he has to use his wits to win the respect of his strong father and also the love of beautiful Mary.;Ted Wilde, Harold Lloyd;Harold Lloyd, Jobyna Ralston, Walter James;https://image.tmdb.org/t/p/original//wH5VcRHUdR0ZIb938mVEbPzF13c.jpg;Non disponible;Harold, dernier des trois fils du shérif Hickory, va sauver malgré lui son père, accusé à tort de détournement d’argent, en poursuivant les deux voleurs.
tt0018054;49633;Le roi des rois;The King of Kings;7.3;160;History, Drama, Family, Biography;1927;The King of Kings is the Greatest Story Ever Told as only Cecil B. DeMille could tell it. In 1927, working with one of the biggest budgets in Hollywood history, DeMille spun the life and Passion of Christ into a silent-era blockbuster. Featuring text drawn directly from the Bible, a cast of thousands, and the great showman’s singular cinematic bag of tricks, The King of Kings is at once spectacular and deeply reverent—part Gospel, part Technicolor epic.;Cecil B. DeMille;H.B. Warner, Dorothy Cumming, Ernest Torrence;https://image.tmdb.org/t/p/original//rpCc8TSkRjjlDx9eugu59YKa872.jpg;Non disponible;Péplum retraçant la vie de Jésus.
tt0018379;82474;L'Heure suprême !;7th Heaven;7.5;110;Drama, Romance;1927;A dejected Parisian sewer worker feels his prayers have been answered when he falls in love with a street waif.;Frank Borzage;Janet Gaynor, Charles Farrell, Ben Bard;https://image.tmdb.org/t/p/original//ycnFmA53inmYgx1es9x48G9WtW4.jpg;Non disponible;Chico travaille dans les égouts mais rêve de balayer les rues pour voir la couleur du ciel. Se lamentant sur son sort, il nie l'existence de Dieu au prétexte de sa condition actuelle. Il a prié et donné dix francs dans une église sans obtenir la moindre réalisation de ses vœux. Mais le père Chevillon entendant sa plainte lui offre deux médailles religieuses et lui offre le poste de balayeur dont il rêve.
