tconst;frenchTitle;genres;averageRating;numVotes;actor1;actor2;actor3;decade
tt0116147;Fugue;Comedy, Adventure, Action, ScienceFiction;6.6;7272;Mark Dacascos;Kadeem Hardison;John Pyper-Ferguson;1990
tt0116151;Dunston - Panique au palace;Comedy, Adventure, Family;5.4;13848;Jason Alexander;Faye Dunaway;Eric Lloyd;1990
tt0116165;Ed;Comedy, Sport, Family;2.8;9061;Matt LeBlanc;Jayne Brook;Gene Ross;1990
tt0116168;Eddie;Comedy, Sport, Action;5.2;11688;Whoopi Goldberg;Frank Langella;Dennis Farina;1990
tt0116169;Edie & Pen;Comedy, Romance;5.6;455;Stockard Channing;Jennifer Tilly;Scott Glenn;1990
tt0116170;Oedipus Mayor;Drama, War;6.0;361;Jorge Perugorría;Ángela Molina;Francisco Rabal;1990
tt0116182;The Elevator;Comedy, Drama;4.4;251;Martin Landau;Gabriel Bologna;Gretchen Becker;1990
tt0116191;Emma, l'entremetteuse;Comedy, Drama, Romance;6.6;43083;Gwyneth Paltrow;James Cosmo;Greta Scacchi;1990
tt0116192;The Empty Mirror;Drama, History, War;5.7;369;Norman Rodway;Camilla Søeberg;Peter Michael Goetz;1990
tt0116199;Encounters;Thriller, Drama;5.1;33;Rachel Wagner;Dean Tarrolly;Leslie Zemeckis;1990
tt0116209;Le patient anglais;Drama, Romance, War;7.4;208886;Ralph Fiennes;Juliette Binoche;Willem Dafoe;1990
tt0116212;Entertaining Angels: The Dorothy Day Story;Romance, Drama, Biography;6.2;556;Moira Kelly;Martin Sheen;Lenny von Dohlen;1990
tt0116213;L'Effaceur;Drama, Action, Thriller, Mystery, Crime;6.2;121442;Arnold Schwarzenegger;Vanessa Williams;James Caan;1990
tt0116225;Los Angeles 2013;Adventure, ScienceFiction, Action, Thriller, Sci-Fi;5.7;83398;Kurt Russell;Steve Buscemi;Stacy Keach;1990
tt0116240;Étoile du soir;Comedy, Drama, Romance;5.9;5215;Shirley MacLaine;Bill Paxton;Juliette Lewis;1990
tt0116242;Tout le monde dit I love you;Comedy, Romance, Musical;6.7;40408;Woody Allen;Goldie Hawn;Julia Roberts;1990
tt0116245;Everything Relative;Drama;5.4;229;Monica Bell;Carol Schneider;Ellen McLaughlin;1990
tt0116250;Evita;History, Drama, Biography;6.3;38595;Madonna;Jonathan Pryce;Antonio Banderas;1990
tt0116253;Ultime décision;Thriller, Drama, Adventure, Action;6.5;63622;Kurt Russell;Halle Berry;Steven Seagal;1990
tt0116254;L'exil du roi Behanzin;Drama, History;6.1;22;Delroy Lindo;France Zobda;Robert Liensol;1990
tt0116257;Exit in Red;Thriller, Drama, Romance, Crime;4.2;697;Mickey Rourke;Annabel Schofield;Anthony Michael Hall;1990
tt0116259;Mesure d'urgence;Mystery, Thriller, Drama, Crime;6.2;21547;Hugh Grant;Gene Hackman;Sarah Jessica Parker;1990
tt0116260;Au-delà des lois;Thriller, Drama, Crime;6.2;21339;Sally Field;Kiefer Sutherland;Ed Harris;1990
tt0116261;Eye of God;Mystery, Thriller, Drama, Crime;7.3;1374;Mary Kay Place;Nick Stahl;Chris Freihofer;1990
tt0116269;Ma femme me tue;Comedy, Drama, Crime;5.7;2365;Cher;Chazz Palminteri;Ryan O'Neal;1990
tt0116271;Fallait pas!..;Comedy;5.3;468;Michèle Laroque;Gérard Jugnot;François Morel;1990
tt0116275;La couleur du destin;Comedy, Drama;7.1;4572;Robert Duvall;James Earl Jones;Michael Beach;1990
tt0116277;Le Fan;Thriller, Sport, Drama, Action;5.9;52754;Robert De Niro;Wesley Snipes;Ellen Barkin;1990
tt0116280;Deux fantômes en colère;Comedy, Adventure, Fantasy;5.0;817;Philippe Noiret;Gérard Jugnot;Jean-Luc Bideau;1990
tt0116281;Far Harbor;Drama;4.6;487;Edward Atterton;Jennifer Connelly;Dan Futterman;1990
tt0116282;Fargo;Thriller, Drama, Crime;8.1;757507;William H. Macy;Frances McDormand;Steve Buscemi;1990
tt0116287;Fear;Thriller, Drama;6.2;58783;Mark Wahlberg;Reese Witherspoon;William Petersen;1990
tt0116289;Feeling Minnesota;Thriller, Comedy, Drama, Crime;5.4;11856;Keanu Reeves;Vincent D'Onofrio;Cameron Diaz;1990
tt0116292;Felix;Drama;4.9;20;Dejan Acimovic;Ivo Ban;Peter Benedejcic;1990
tt0116293;Female Perversions;Thriller, Drama, Romance, Fantasy;5.3;2866;Tilda Swinton;Amy Madigan;Karen Sillas;1990
tt0116294;Femalien;Sci-Fi, ScienceFiction, Romance;4.6;1138;Jacqueline Lovell;Matt Shue;Kurt Sinclair;1990
tt0116300;Few of Us;Drama;7.1;700;Alex Descas;Yekaterina Golubeva;Piotr Kishteev;1990
tt0116306;Les griffes de la cigogne;Thriller, Horror;4.9;370;Seiko Matsuda;Bridgette Wilson-Sampras;Peter Boyle;1990
tt0116311;Président junior;Comedy, Family;5.3;11921;Sinbad;Brock Pierce;Blake Boyd;1990
tt0116313;Le club des ex;Comedy;6.5;56728;Goldie Hawn;Bette Midler;Diane Keaton;1990
tt0116320;Liens d'acier;Comedy, Adventure, Action;5.4;10176;Laurence Fishburne;Stephen Baldwin;Will Patton;1990
tt0116322;Flipper;Drama, Adventure, Family, Crime;5.3;12008;Paul Hogan;Elijah Wood;Jonathan Banks;1990
tt0116323;Flipping;Drama, Action, Crime;4.2;187;David Amos;David Proval;Gene Mitchell;1990
tt0116324;Flirter avec les embrouilles;Comedy;6.7;20509;Ben Stiller;Patricia Arquette;Téa Leoni;1990
tt0116329;L'envolée sauvage;Action, Drama, Adventure, Family;6.9;27983;Jeff Daniels;Anna Paquin;Dana Delany;1990
tt0116332;Un cœur en balance;Comedy, Drama, Action, Romance;4.8;565;Jason Alexander;Lolita Davidovich;James Woods;1990
tt0116334;For Ever Mozart;Comedy, Drama, War;6.1;1212;Madeleine Assas;Ghalya Lacroix;Bérangère Allaux;1990
tt0116341;L'esprit de la forêt;Comedy, Family, Adventure, Action;3.7;3041;Chuck Norris;Terry Kiser;Max Gail;1990
tt0116350;Fourbi;Drama;6.2;204;Karin Viard;Jean-Quentin Châtelain;Cécile Tanner;1990
tt0116353;Foxfire;Thriller, Drama, Action, Romance;6.1;10066;Hedy Burress;Angelina Jolie;Jenny Lewis;1990
tt0116361;Freeway;Thriller, Comedy, Drama, Crime;6.8;33257;Reese Witherspoon;Kiefer Sutherland;Bokeem Woodbine;1990
tt0116365;Fantômes contre fantômes;Comedy, Drama, Horror, Fantasy;7.1;99166;Michael J. Fox;Trini Alvarado;Peter Dobson;1990
tt0116367;Une nuit en enfer;Thriller, Horror, Action, Crime;7.2;356140;Harvey Keitel;George Clooney;Juliette Lewis;1990
tt0116371;Frostbiter: Wrath of the Wendigo;Comedy, Horror;4.7;962;Ron Asheton;Lori Baker;Patrick Butler;1990
tt0116378;Nos funérailles;Drama, Crime;6.6;9726;Christopher Walken;Chris Penn;Annabella Sciorra;1990
tt0116379;Les fugitifs;Thriller, Drama, Romance;5.8;417;Stephen Rea;Alfred Molina;Rosana Pastor;1990
tt0116384;Gabbeh;Mystery, Drama, Romance;6.9;3832;Shaghayeh Djodat;Hossein Moharami;Rogheih Moharami;1990
tt0116404;Get on the Bus;Drama, Adventure, History;6.9;6249;Ossie Davis;Charles S. Dutton;Andre Braugher;1990
tt0116405;Getting Away with Murder;Comedy;4.7;1508;Jack Lemmon;Dan Aykroyd;Lily Tomlin;1990
tt0116408;Ghost Taxi;Drama, Horror;5.2;24;Scott Shaw;Joe Haggerty;Fred Olen Ray;1990
tt0116409;L'ombre et la proie;Thriller, Drama, Adventure, Action;6.8;68596;Michael Douglas;Val Kilmer;Tom Wilkinson;1990
tt0116410;Les fantômes du passé;Drama, History;6.7;12489;Alec Baldwin;James Woods;Whoopi Goldberg;1990
tt0116414;Girl 6;Comedy, Drama;5.3;6790;Theresa Randle;Isaiah Washington;Spike Lee;1990
tt0116418;Girls Town;Comedy, Drama;6.4;842;Lili Taylor;Bruklin Harris;Anna Grace;1990
tt0116420;Le piège de verre;Thriller, Drama;4.1;304;Horacio Anthony;Fred Asparagus;Collin Bernsen;1990
tt0116421;L'ombre blanche;Comedy, Action, Crime;5.4;21945;Steven Seagal;Keenen Ivory Wayans;Bob Gunton;1990
tt0116422;Une virée d'enfer;Comedy;5.6;3846;Ben Affleck;Sam Rockwell;Megan Ward;1990
tt0116431;Gold in the Streets;Comedy, Drama, Romance;5.3;124;Karl Geary;Jim Belushi;Ian Hart;1990
tt0116432;Golden Boy;Comedy;4.1;105;Jacques Villeret;Martin Lamotte;Anne Roumanoff;1990
tt0116442;Grace of My Heart;Comedy, Drama, Music;6.7;4175;Illeana Douglas;John Turturro;Sissy Boyd;1990
tt0116445;Les grands ducs;Comedy;5.9;1113;Jean-Pierre Marielle;Philippe Noiret;Jean Rochefort;1990
tt0116446;The Grave;Thriller, Crime;5.7;1535;Craig Sheffer;Gabrielle Anwar;Josh Charles;1990
tt0116447;Gray's Anatomy;Documentary, Comedy, Drama;6.8;2605;Spalding Gray;Mike McLaughlin;Melissa Robertson;1990
tt0116448;La couleur de l'arnaque;Comedy, Sport, Drama;5.5;10915;Samuel L. Jackson;Jeff Goldblum;Damon Wayans;1990
tt0116449;Green Plaid Shirt;Drama, Romance;5.6;443;Gregory Phelan;Kevin Spirtas;Richard Israel;1990
tt0116461;Guiltrip;Thriller;7.2;86;Andrew Connolly;Jasmine Russell;Peter Hanly;1990
tt0116477;Hamlet;Drama;7.7;41032;Kenneth Branagh;Julie Christie;Derek Jacobi;1990
tt0116483;Terminagolf;Comedy, Sport;7.0;263478;Adam Sandler;Christopher McDonald;Julie Bowen;1990
tt0116489;Hard Time;Thriller;4.5;118;John Bradley;Meilani Paul;Devin DeVasquez;1990
tt0116490;Tar;, Drama;5.3;32;Kevin Thigpen;Nicole Prescott;Seth Gilliam;1990
tt0116493;Harriet la petite espionne;Comedy, Drama, Family;6.0;11883;Michelle Trachtenberg;Rosie O'Donnell;Gregory Smith;1990
tt0116502;Petits meurtres entre nous;Thriller, Comedy;6.0;8511;Harvey Keitel;Cameron Diaz;Craig Sheffer;1990
tt0116503;Le cerveau de la famille;Comedy, Horror;5.3;2945;Blake Adams;Jacqueline Lovell;Bob Schott;1990
tt0116508;Vengeance froide;Mystery, Thriller, Drama;5.8;6011;Alec Baldwin;Kelly Lynch;Mary Stuart Masterson;1990
tt0116514;Hellraiser IV: Bloodline;Sci-Fi, Horror, ScienceFiction;5.1;25834;Bruce Ramsay;Valentina Vargas;Doug Bradley;1990
tt0116516;Henry, portrait d'un serial killer 2;Thriller, Horror, Crime;5.0;1376;Penelope Milford;Neil Giuntoli;Mike Houlihan;1990
tt0116520;Hercule & Sherlock;Comedy, Crime;4.5;682;Christopher Lambert;Richard Anconina;Philippine Leroy-Beaulieu;1990
tt0116531;Prof et rebelle;Comedy, Romance, Crime;5.6;14619;Jon Lovitz;Tia Carrere;Louise Fletcher;1990
tt0116535;Hindsight;Drama;4.9;247;Ken Steadman;Cyndi Pass;Kathy Shower;1990
tt0116538;Tuez moi;Mystery, Thriller, Drama, Crime;5.4;536;Elias Koteas;Laure Marsac;Jay Leggett;1990
tt0116547;Home Before Dark;, Drama;6.8;137;Stephanie Castellarin;Brian Delate;Ellen Stone;1990
tt0116552;L'incroyable voyage à San Francisco;Comedy, Drama, Adventure, Family;5.9;16830;Michael J. Fox;Sally Field;Ralph Waite;1990
tt0116555;Hommes, femmes, mode d'emploi;Comedy, Drama;6.1;773;Fabrice Luchini;Bernard Tapie;Alessandra Martines;1990
tt0116564;Hot Ticket;Action;3.8;211;Maria Ford;Emile B. Levisetti;Kevin Contreras;1990
tt0116571;Kid... napping !;Comedy, Family;5.8;9558;Jamie Lee Curtis;Kevin Pollak;Kyle Howard;1990
tt0116581;Le huitième jour;Comedy, Drama;7.5;10434;Daniel Auteuil;Pascal Duquenne;Miou-Miou;1990
tt0116583;Le Bossu de Notre-Dame;Animation, Drama, Family;7.0;178481;Demi Moore;Jason Alexander;Mary Kay Bergman;1990
tt0116584;Meurtres virtuels;Thriller, Sci-Fi, ScienceFiction;3.4;204;Michael Phenicie;Rochelle Swanson;Gary Wood;1990
tt0116590;Hysteria;ScienceFiction, Drama, Thriller, Sci-Fi, Horror;5.1;374;Patrick McGoohan;Amanda Plummer;Michael Maloney;1990
tt0116592;I Love You, I Love You Not;Drama, Family, Romance;5.3;2954;Jeanne Moreau;Claire Danes;Jude Law;1990
tt0116594;I Shot Andy Warhol;Drama, Biography;6.6;7305;Lili Taylor;Jared Harris;Martha Plimpton;1990
tt0116601;Les complices de Central Park;Comedy, Drama;6.5;1917;Walter Matthau;Ossie Davis;Amy Irving;1990
tt0116606;La fille d'en face;Comedy, Romance;4.9;4417;Sarah Jessica Parker;Eric Schaeffer;Ben Stiller;1990
tt0116611;Rêves défendus;Mystery, Thriller, Drama;3.7;354;Tim Abell;Tane McClure;Cory Lane;1990
tt0116621;Le temps d'aimer;Romance, Drama, Biography;5.9;9342;Sandra Bullock;Chris O'Donnell;Mackenzie Astin;1990
tt0116629;Independence Day : Le Jour de la riposte;Sci-Fi, Adventure, Action, ScienceFiction;7.0;627373;Will Smith;Bill Pullman;Jeff Goldblum;1990
tt0116631;La rage de vivre;Comedy, Drama, Romance;6.5;889;Jason Flemyng;Antony Sher;Dorothy Tutin;1990
tt0116635;Infinity;Romance, Drama, Biography;6.2;2076;Matthew Broderick;Patricia Arquette;Jeffrey Force;1990
tt0116643;De particulier à particulière;Comedy, Drama;6.2;864;Julie Walters;Rupert Graves;Matthew Walker;1990
tt0116646;Invader;Thriller, Sci-Fi, ScienceFiction;4.8;746;Cotter Smith;Deirdre O'Connell;Robert Wisdom;1990
tt0116650;Irma Vep;Comedy, Drama;7.0;10297;Maggie Cheung;Jean-Pierre Léaud;Nathalie Richard;1990
tt0116654;L'Île du docteur Moreau;ScienceFiction, Drama, Fantasy, Thriller, Sci-Fi, Horror, Comedy;4.6;37122;David Thewlis;Marlon Brando;Val Kilmer;1990
tt0116661;It's in the Water;Comedy, Romance;6.1;1797;Keri Jo Chapman;Teresa Garrett;Derrick Sanders;1990
tt0116669;Jack;Comedy, Drama, Family, Fantasy;5.8;65780;Robin Williams;Diane Lane;Brian Kerwin;1990
tt0116675;Jaded;Drama;5.4;844;Carla Gugino;Richard Bright;Robert Knepper;1990
tt0116676;Le Jaguar;Comedy, Adventure;6.0;5038;Jean Reno;Patrick Bruel;Danny Trejo;1990
tt0116683;James et la Pêche géante;Animation, Adventure, Family, Fantasy;6.7;76557;Paul Terry;Joanna Lumley;Pete Postlethwaite;1990
tt0116684;Jane Eyre;Drama, Romance;6.8;10499;William Hurt;Charlotte Gainsbourg;Anna Paquin;1990
tt0116695;Jerry Maguire;Comedy, Drama, Romance;7.3;299108;Tom Cruise;Cuba Gooding Jr.;Renée Zellweger;1990
tt0116703;Jimmy Zip;Drama, Action, Crime;5.3;194;Brendan Fletcher;Ike Gingrich;Rosemary Welden;1990
tt0116705;La Course au jouet;Comedy, Adventure, Family;5.8;123232;Arnold Schwarzenegger;Sinbad;Phil Hartman;1990
tt0116707;Joe's Apartment;Comedy, Musical, Fantasy;5.5;15024;Jerry O'Connell;Megan Ward;Billy West;1990
tt0116714;Johns;Drama, Romance;6.3;1876;David Arquette;Lukas Haas;Tony Epper;1990
tt0116722;Jude;Drama, Romance;6.9;11505;Christopher Eccleston;Kate Winslet;Liam Cunningham;1990
tt0116731;La jurée;Thriller, Drama, Crime;5.7;21319;Demi Moore;Alec Baldwin;Joseph Gordon-Levitt;1990
tt0116743;Kama Sutra, une histoire d'amour;History, Romance, Drama, Crime;6.0;11662;Naveen Andrews;Sarita Choudhury;Indira Varma;1990
tt0116745;Kansas City;Thriller, Music, Drama, Crime;6.3;5678;Jennifer Jason Leigh;Miranda Richardson;Harry Belafonte;1990
tt0116752;Au loin s'en vont les nuages;Comedy, Drama;7.6;10005;Kati Outinen;Kari Väänänen;Elina Salo;1990
tt0116756;Kazaam;Comedy, Family, Fantasy;3.1;26241;Shaquille O'Neal;Francis Capra;Ally Walker;1990
tt0116768;Kids in the Hall: Brain Candy;Comedy;6.9;9640;Dave Foley;Bruce McCulloch;Kevin McDonald;1990
tt0116770;La langue tueuse;Comedy, Sci-Fi, Horror, ScienceFiction;4.5;1392;Melinda Clarke;Jason Durr;Mapi Galán;1990
tt0116771;Killers;Thriller, Horror, Action;2.3;629;Kim Little;Paul Logan;Scott Carson;1990
tt0116772;Mémoires meurtrières;Mystery, Thriller, Drama, Horror;4.5;322;Brett Cullen;Tamlyn Tomita;Wes Studi;1990
tt0116778;Strike;Comedy, Sport;6.9;94023;Woody Harrelson;Randy Quaid;Bill Murray;1990
tt0116784;Casting torride;Thriller;4.5;94;Erin Lanza;Stephen Michael Pace;Tracy Dali;1990
tt0116790;Kolya;Comedy, Drama, Music;7.7;16601;Zdenek Sverák;Andrey Khalimon;Libuse Safránková;1990
tt0116814;Ladykiller;Thriller, TVMovie, Action;4.9;273;Ben Gazzara;Alex McArthur;Stephen Davies;1990
tt0116823;Un éléphant sur les bras;Comedy, Family;5.6;8105;Bill Murray;Matthew McConaughey;Jerry Adler;1990
tt0116827;Dernière danse;Thriller, Drama, Crime;5.7;4835;Sharon Stone;Rob Morrow;Randy Quaid;1990
tt0116828;Les derniers jours de Frankie;Comedy, Drama, Crime;5.4;2051;Dennis Hopper;Daryl Hannah;Michael Madsen;1990
tt0116830;Dernier recours;Drama, Action, Thriller, Mystery, Crime;6.4;62463;Bruce Willis;Bruce Dern;William Sanderson;1990
tt0116831;Traqués;Adventure, Drama, Action, Thriller, Crime;5.6;575;Jeff Wincott;Jillian McWhirter;Jonathan Fuller;1990
tt0116832;Last Night at Eddie's;Comedy, Romance;4.5;49;Noah Forrest;Steve Auger;Paul K. Bisson;1990
tt0116833;Le dernier des grands rois;Comedy, Drama;6.1;2012;Catherine O'Hara;Jared Leto;Christina Ricci;1990
tt0116834;Late Bloomers;Comedy, Drama, Romance;5.9;624;Connie Nelson;Dee Hennigan;Gary Mitchell Carter;1990
tt0116839;Le Cobaye 2 : Cyberspace;ScienceFiction, Action, Thriller, Sci-Fi, Horror;2.6;10576;Patrick Bergin;Matt Frewer;Austin O'Brien;1990
tt0116841;Layin' Low;Comedy;5.0;176;Jeremy Piven;Louise Lasser;Edie Falco;1990
tt0116845;The Leading Man;Thriller, Drama, Romance;5.6;1681;Jon Bon Jovi;Anna Galiena;Lambert Wilson;1990
tt0116887;Ligne de vie;Adventure, Crime, Drama, Thriller, Romance;5.6;125;Vincent Perez;Tatyana Cherkasova;Armen Dzhigarkhanyan;1990
tt0116890;Écoutes nocturnes;Mystery, Thriller, Horror, Crime;4.7;367;Brooke Langton;Sarah Buxton;Gordon Currie;1990
tt0116897;Little Witches;Thriller, Drama, Horror;4.0;1854;Mimi Rose;Sheeri Rappaport;Jennifer Rubin;1990
tt0116905;Lone Star;Mystery, Western, Drama, Romance;7.4;34260;Chris Cooper;Elizabeth Peña;Stephen Mendillo;1990
tt0116908;Au revoir à jamais;Drama, Action, Thriller, Mystery, Crime;6.8;89477;Geena Davis;Samuel L. Jackson;Yvonne Zima;1990
tt0116916;Lord Protector;Adventure, Action, ScienceFiction, Fantasy;3.7;232;Olivia Hussey;Patrick Cassidy;Ron Hale;1990
tt0116922;Lost Highway;Mystery, Thriller, Drama;7.6;163474;Bill Pullman;Patricia Arquette;John Roselius;1990
tt0116928;Love Is All There Is;Comedy, Romance;5.0;1532;Lainie Kazan;Paul Sorvino;Barbara Carrera;1990
tt0116932;Love, etc.;Comedy, Drama, Romance;6.2;779;Charlotte Gainsbourg;Yvan Attal;Charles Berling;1990
tt0116933;The Lovemaster;Comedy, Romance;5.6;126;George Wendt;Craig Shoemaker;Kyle Thomas;1990
tt0116943;Lurid Tales: The Castle Queen;Sci-Fi, Drama, Horror, Fantasy;3.6;169;Shannon Dow Smith;Kim Sill;Cristi Harris;1990
tt0116951;The Macabre Pair of Shorts;Comedy, Horror;3.6;176;Rick Benattar;David Boreanaz;Patrick Bradley;1990
tt0116953;Mad Dogs;Comedy, Drama, Action, Crime;5.4;3798;Michael J. Pollard;Henry Silva;Gabriel Byrne;1990
tt0116959;Le Miroir aux merveilles;Comedy, Adventure, Family, Fantasy;5.5;289;Jamie Renée Smith;Kevin Wixted;Saxon Trainor;1990
tt0116960;Le Miroir aux merveilles 2;Comedy, Adventure, Family, Fantasy;4.8;143;Jamie Renée Smith;Kevin Wixted;Saxon Trainor;1990
tt0116967;Malena est un nom de tango;Drama, Romance;6.0;348;Ariadna Gil;Marta Belaustegui;Carlos López;1990
tt0116976;Pour une nuit de plus;Thriller, Drama, Horror;5.0;213;William R. Moses;Lysette Anthony;Patrick Cassidy;1990
tt0116979;Managua;Drama, Action;4.5;112;Louis Gossett Jr.;Assumpta Serna;Robert Beltran;1990
tt0116985;Manny & Lo;Comedy, Drama;6.6;2325;Scarlett Johansson;Aleksa Palladino;Mary Kay Place;1990
tt0116990;La vie silencieuse de Marianna Ucria;Drama, History;6.0;198;Emmanuelle Laborit;Roberto Herlitzka;Laura Morante;1990
tt0116991;Mariette in Ecstasy;Drama;7.1;84;Geraldine O'Rawe;Eva Marie Saint;Alex Appel;2010
tt0116995;Marquis de Sade;Drama, History;4.3;703;Nick Mancuso;Janet Gunn;John Rhys-Davies;1990
tt0116996;Mars Attacks!;Comedy, Sci-Fi, ScienceFiction, Fantasy;6.4;252456;Jack Nicholson;Pierce Brosnan;Sarah Jessica Parker;1990
tt0116999;Simples secrets;Drama;6.7;31057;Meryl Streep;Leonardo DiCaprio;Diane Keaton;1990
tt0117001;Mary Jane's Not a Virgin Anymore;Comedy, Drama, Romance;6.0;535;Lisa Gerstein;Chris Enright;Greg Cruikshank;1990
tt0117002;Mary Reilly;Drama, Thriller, Horror, Romance, History;5.8;16300;Julia Roberts;John Malkovich;George Cole;1990
tt0117003;Le visage du danger;Thriller, Action, Crime;4.5;429;Lorenzo Lamas;Rae Dawn Chong;Billy Dee Williams;1990
tt0117005;Masseuse;Thriller, Drama;3.5;568;Griffin Drew;Tim Abell;Monique Parent;1990
tt0117008;Matilda;Comedy, Family, Fantasy;7.0;186260;Danny DeVito;Rhea Perlman;Mara Wilson;1990
tt0117011;Risque maximum;Thriller, Action, Crime;5.6;24944;Jean-Claude Van Damme;Natasha Henstridge;Jean-Hugues Anglade;1990
tt0117015;Le temps d'un été;Drama, Family;6.6;317;Schuyler Fisk;John Cleere;Stephen McHattie;1990
tt0117023;Les menteurs;Drama, Romance;5.4;118;Jean-Hugues Anglade;Valeria Bruni Tedeschi;Lorraine Bracco;1990
tt0117025;Mercy;Thriller, Drama, Crime;5.0;313;John Rubinstein;Amber Kain;Sam Rockwell;1990
tt0117038;Michael;Comedy, Drama, Fantasy;5.7;46008;John Travolta;Andie MacDowell;William Hurt;1990
tt0117039;Michael Collins;Drama, War, Thriller, Biography, History;7.1;35127;Liam Neeson;Aidan Quinn;Julia Roberts;1990
tt0117041;Midnight Blue;Mystery, Thriller;4.6;209;Damian Chapa;Annabel Schofield;Dean Stockwell;1990
tt0117043;A Midsummer Night's Dream;Comedy, Drama, Romance, Fantasy;6.2;412;Lindsay Duncan;Alex Jennings;Desmond Barrit;1990
tt0117050;Les mille et une recettes du cuisinier amoureux;Comedy, Drama, Romance;6.6;858;Pierre Richard;Nino Kirtadze;Micheline Presle;1990
tt0117053;Mind Games;Mystery, Thriller, Horror;5.0;149;Brian Krause;Maria Ford;Soleil Moon Frye;1990
tt0117057;Leçons de séduction;Comedy, Drama, Romance;6.6;24312;Barbra Streisand;Jeff Bridges;Lauren Bacall;1990
tt0117060;Mission: Impossible;Thriller, Adventure, Action;7.2;494088;Tom Cruise;Jon Voight;Emmanuelle Béart;1990
tt0117070;Mojave Moon;Thriller, Comedy, Romance;5.2;2823;Danny Aiello;Anne Archer;Michael Biehn;1990
tt0117071;Moll Flanders, ou les mémoires d'une courtisane;Drama, Romance;6.4;4631;Robin Wright;Morgan Freeman;Stockard Channing;1990
tt0117073;Mon homme;Comedy, Drama, Romance;6.2;1818;Anouk Grinberg;Gérard Lanvin;Valeria Bruni Tedeschi;1990
tt0117076;Mondo;Drama;7.3;627;Ovidiu Balan;Philippe Petit;Pierrette Fesch;1990
tt0117077;Monk Dawson;Drama;6.0;188;Benedict Taylor;Michael Cashman;Oliver Stone;1990
tt0117091;Mother;Comedy, Drama;6.9;7166;Albert Brooks;Debbie Reynolds;Paul Collins;1990
tt0117093;Manipulation;History, Drama, Romance, War;7.1;5754;Nick Nolte;Sheryl Lee;Tony Robinow;1990
tt0117102;Drôle de numéro;Comedy, Romance;3.8;5491;Ellen DeGeneres;Bill Pullman;Joan Cusack;1990
tt0117104;Veuve par alliance;Comedy, Drama, Romance;6.2;9039;Shirley MacLaine;Ricki Lake;Brendan Fraser;1990
tt0117106;Death in Granada;Mystery, , Drama, Biography;6.1;1032;Andy Garcia;Esai Morales;Naim Thomas;1990
tt0117107;Les hommes de l'ombre;Mystery, Thriller, Drama, Crime;6.3;20145;Nick Nolte;Melanie Griffith;Jennifer Connelly;1990
tt0117108;Mes doubles, ma femme et moi;ScienceFiction, Fantasy, Sci-Fi, Comedy, Romance;6.1;36314;Michael Keaton;Andie MacDowell;Zack Duhame;1990
tt0117110;L'île au trésor des Muppets;Adventure, Action, Music, Comedy, Family, Romance;6.9;27972;Tim Curry;Billy Connolly;Jennifer Saunders;1990
