tconst;primaryTitle;title;frenchTitle;startYear;genres;production_countries;runtimeMinutes;revenue;tagline;overview;id;averageRating;numVotes;actor1;actor2;actor3
tt0074254;Buffalo Bill and the Indians, or Sitting Bull's History Lesson;Buffalo Bill and the Indians, or Sitting Bull's History Lesson;Buffalo Bill et les Indiens;1976;Western, Comedy, Drama;US;123;0.0;The greatest buffaloer of them all!;Buffalo Bill plans to put on his own Wild West sideshow, and Chief Sitting Bull has agreed to appear in it. However, Sitting Bull has his own hidden agenda, involving the President and General Custer.;42233;6.1;5569;Paul Newman;Joel Grey;Kevin McCarthy
tt0074256;Bugsy Malone;Bugsy Malone;Bugsy Malone;1976;Drama, Action, Music, Comedy, Family, Crime;GB;93;0.0;Every year brings a great movie. Every decade a great movie musical!;"New York, 1929, a war rages between two rival gangsters, Fat Sam and Dandy Dan. Dan is in possession of a new and deadly weapon, the dreaded ""splurge gun"". As the custard pies fly, Bugsy Malone, an all-round nice guy, falls for Blousey Brown, a singer at Fat Sam's speakeasy. His designs on her are disrupted by the seductive songstress Tallulah who wants Bugsy for herself.";8446;6.8;20247;Jodie Foster;Scott Baio;Florence Garland
tt0074258;Burnt Offerings;Burnt Offerings;Trauma;1976;Mystery, Thriller, Horror;IT,US;116;0.0;Up the ancient stairs, behind the locked door, something lives, something evil, from which no one has ever returned.;A couple and their 12-year-old son move into a giant house for the summer. Things start acting strange almost immediately. It seems that every time someone gets hurt on the grounds, the beat-up house seems to repair itself.;13549;6.4;14387;Karen Black;Oliver Reed;Burgess Meredith
tt0074262;Illustrious Corpses;Illustrious Corpses;Cadavres exquis;1976;Mystery, Thriller, Crime;IT,FR;120;0.0;;A detective is assigned to investigate the mysterious murders of some Supreme Court judges.;62789;7.3;2966;Lino Ventura;Tino Carraro;Marcel Bozzuffi
tt0074281;Car Wash;Car Wash;Car Wash;1976;Comedy, Drama, Romance;US;97;0.0;Hey, it's a '70s thing!;This day-in-the-life cult comedy focuses on a group of friends working at Sully Boyar's Car Wash in the Los Angeles ghetto. The team meets dozens of eccentric customers -- including a smooth-talking preacher, a wacky cab driver and an ex-convict -- while cracking politically incorrect jokes to a constant soundtrack of disco and funk. Some of the workers find romance as the day moves along, but most are just happy to get through another shift.;15462;6.2;8714;Richard Pryor;Franklyn Ajaye;Sully Boyar
tt0074285;Carrie;Carrie;Carrie;1976;Mystery, Thriller, Horror;US;98;25878153.0;If you've got a taste for terror… take Carrie to the prom!;Carrie White, a shy and troubled teenage girl who is tormented by her high school peers and her fanatically religious mother, begins to use her powers of telekinesis to exact revenge upon them.;7340;7.4;218285;Sissy Spacek;Piper Laurie;Amy Irving
tt0074292;The Cassandra Crossing;The Cassandra Crossing;Le pont de Cassandra;1976;Thriller, Drama, Action;DE,IT,GB,US;129;15300000.0;The Fear Is Spreading;Passengers on a European train have been exposed to a deadly disease, and nobody will let them off the train.;32037;6.3;10572;Sophia Loren;Richard Harris;Martin Sheen
tt0074312;Chinese Roulette;Chinese Roulette;Roulette chinoise;1976;Thriller, Drama;DE,FR;86;0.0;;A husband and wife lie to each other about their weekend travel plans, only to both show up at the family's country house with their lovers.;36226;7.2;4932;Anna Karina;Margit Carstensen;Brigitte Mira
tt0074348;Body of My Enemy;The Body of My Enemy;Le corps de mon ennemi;1976;Mystery, Thriller, Drama, Crime;FR;116;13300000.0;;Francois always despised the textile barons who ruled his local town. But he fell in love with the family heiress Gilberte. Ten years ago, he would have married her. Now only hatred holds them together. Francois is accused of murder. A hooker and a football star lie slaughtered. He thinks he has been framed by the mob. Going underground, he finds that the trail leads all the way to the top - to Gilberte's family. He needs friends. And friends are hard to come by in his town.;51213;6.6;2603;Jean-Paul Belmondo;Bernard Blier;Marie-France Pisier
tt0074400;The Desert of the Tartars;The Desert of the Tartars;Le désert des Tartares;1976;Drama, History, War;FR,DE,IT;140;0.0;;Lieutenant Giovanni Drogo is assigned to the old Bastiani border fortress where he expects an imminent attack by nomadic fearsome Tartars.;48203;7.5;2806;Jacques Perrin;Vittorio Gassman;Giuliano Gemma
tt0074423;The Sunday Woman;The Sunday Woman;La femme du dimanche;1975;Mystery, Comedy, Crime;FR,IT;109;0.0;The police have the victim, the weapon and the suspect. What they don't have is the Sunday Woman.;Police commissioner Santamaria is investigating the murder of the ambiguous architect Mr. Garrone. The investigations soon drive him into the Torino's high society. Santamaria suspect Anna Carla and at the same time falls in love for her. Lello is the lover of Massimo, Anna Carla’s gay friend. He is following another direction in order to find out the truth, and his results are confusing the Policeman. But another murder happens...;57310;6.5;1422;Marcello Mastroianni;Jacqueline Bisset;Jean-Louis Trintignant
tt0074443;Duelle;Duelle;La vengeresse;1976;Mystery, Drama, Fantasy;FR;121;0.0;;The Daughter of the Moon battles the Daughter of the Sun over a magical diamond that will allow the winner to remain on Earth, specifically in modern day Paris.;65707;6.9;1949;Juliet Berto;Bulle Ogier;Jean Babilée
tt0074452;The Eagle Has Landed;The Eagle Has Landed;L'aigle s'est envolé;1976;Adventure, Drama, Action, War, Thriller;GB;123;0.0;The daring World War II plot that changed the course of history.;When the Nazi high command learns in late 1943 that Winston Churchill will be spending time at a country estate in Norfolk, it hatches an audacious scheme to kidnap the prime minister and spirit him to Germany for enforced negotiations with Hitler.;11372;6.9;25927;Michael Caine;Donald Sutherland;Robert Duvall
tt0074483;The Enforcer;The Enforcer;L'inspecteur ne renonce jamais;1976;Thriller, Action, Crime;US;96;46236000.0;The dirtiest Harry of them all.;Dirty Harry Callahan returns again, this time saddled with a rookie female partner. Together, they must stop a terrorist group consisting of angry Vietnam veterans.;10649;6.7;51335;Clint Eastwood;Tyne Daly;Harry Guardino
tt0074486;Eraserhead;Eraserhead;Eraserhead;1977;Horror, Fantasy;US;89;7000000.0;Where your nightmares end...;First time father Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.;985;7.3;137434;Jack Nance;Charlotte Stewart;Allen Joseph
tt0074512;Family Plot;Family Plot;Complot de famille;1976;Thriller, Comedy, Drama, Crime;US;120;7900000.0;There's no body in the family plot.;Spiritualist Blanche Tyler and her taxi driver/unemployed actor boyfriend encounter a pair of serial kidnappers while trailing a missing heir in California.;5854;6.8;25846;Karen Black;Bruce Dern;Barbara Harris
tt0074515;Coup de Grâce;Coup de Grâce;Le coup de grâce;1976;Romance, Drama, War;FR,DE;97;0.0;;A countess loves her brother's Prussian-officer friend in the 1919 Baltic area.;42226;6.9;1477;Margarethe von Trotta;Matthias Habich;Rüdiger Kirschstein
tt0074524;Femmes Fatales;Femmes Fatales;Calmos;1976;Comedy;FR;102;0.0;;Two men, fortyish, worn out by their wives, abandon everything to go and live in the back of beyond. There they meet a truculent priest, a boozer, Émile who recalls them to life's simple pleasures. Calm is what they want. But soon their example inspires thousands of disorientated males, fleeing the feminist 1970s. Soon, too, there arrives a squadron of nymphomaniac Amazons.;63481;6.4;1591;Jean-Pierre Marielle;Jean Rochefort;Bernard Blier
tt0074553;From Noon Till Three;From Noon Till Three;C'est arrivé... entre midi et trois heures;1976;Western, Comedy, Drama, Romance;US;99;0.0;The most wanted men in the west!;Bank robber Graham Dorsey spends a few hours with beautiful widow Amanda Starbuck, in which time his gang takes part in a disastrous holdup. Learning of his comrades' demise, Dorsey goes on the lam. Believing her short-term lover was killed by the law, Amanda decides to make the most of having had a liaison with the supposedly deceased desperado by writing a book about him. Much to his confusion, the still-living Dorsey watches as his name becomes legendary.;6476;6.5;3356;Charles Bronson;Jill Ireland;Douglas Fowley
tt0074554;The Front;The Front;Le prête-nom;1976;Comedy, Drama;US;95;0.0;America's most unlikely hero.;A cashier poses as a writer for blacklisted talents to submit their work through, but the injustice around him pushes him to take a stand.;1723;7.3;9997;Woody Allen;Zero Mostel;Herschel Bernardi
tt0074588;Botas Duras, Medias De Seda;The Great Scout & Cathouse Thursday;Un cow-boy en colère;1976;Western, Comedy;US;102;0.0;They Weren't Forgotten By History... They Were Left Out On Purpose!;Sam Longwood, a frontiersman who has seen better days, spies the gold-mine partner, Jack Colby, who ran off with all the gold from a mine they were prospecting fifteen years earlier. He tells his other partners from that time, Joe Knox and Billy, and they confront Colby demanding not only the thousand dollars he took but an addition fifty-nine thousand for their trouble. After being thwarted in this attempt, they, and a would-be named Thursday, hatch a plan to kidnap Colby's wife, Nancy Sue, who is coincidently Sam's old flame, but find that Nancy Sue is not the sweet girl that Sam remembers.;50953;6.1;1784;Lee Marvin;Oliver Reed;Robert Culp
tt0074597;The Gumball Rally;The Gumball Rally;Chewing Gum Rallye;1976;Comedy;US;107;0.0;It's a hilarious coast-to-coast, 180 mile-an-hour, go-for-broke, outrageous road race with the world's most expensive cars. And it's all just for glory and a gumball machine.;"A group of people from different backgrounds have one thing in common: when they hear the world ""gumball"" whispered by one of the others, they know that it's time for the Gumball Rally: a no-holds barred, secret, winner-take-all rally across the USA.";25305;6.2;4674;Michael Sarrazin;Tim McIntire;Raul Julia
tt0074611;The Haunting of Julia;Full Circle;Le cercle infernal;1977;Mystery, Drama, Horror;CA,GB;98;0.0;She had no one to play with for thirty years.;After the death of her daughter, wealthy housewife Julia Lofting abruptly leaves her husband and moves into an old Victorian home in London to re-start her life. All seems well until she is haunted by the sadness of losing her own child and the ghosts of other children.;102283;6.2;3301;Mia Farrow;Keir Dullea;Tom Conti
tt0074653;The Human Tornado;The Human Tornado;L'homme coriace;1976;Comedy, Drama, Action;US;96;0.0;Nerve-shattering… Brain-battering… Mind-splattering… A ONE MAN DISASTER!;Dolemite comes to the rescue of Queen Bee, whose nightclub is threatened by the Mafia.;32100;6.0;2072;Rudy Ray Moore;Lady Reed;Jimmy Lynch
tt0074686;The Innocent;The Innocent;L'innocent;1976;Drama, Romance;IT,FR;112;0.0;Visconti's Sensual Epic of a Diabolical Marriage;Tullio Hermil is a chauvinist aristocrat who flaunts his mistress to his wife, but when he believes she has been unfaithful he becomes enamored of her again.;4286;7.4;4591;Giancarlo Giannini;Laura Antonelli;Rina Morelli
tt0074695;Cross of Iron;Cross of Iron;Croix de fer;1977;History, Drama, Action, War;DE,GB;119;201.0;Captain Stransky, you are the rest of my platoon;It is 1943, and the German army—ravaged and demoralised—is hastily retreating from the Russian front. In the midst of the madness, conflict brews between the aristocratic yet ultimately pusillanimous Captain Stransky and the courageous Corporal Steiner. Stransky is the only man who believes that the Third Reich is still vastly superior to the Russian army. However, within his pompous persona lies a quivering coward who longs for the Iron Cross so that he can return to Berlin a hero. Steiner, on the other hand is cynical, defiantly non-conformist and more concerned with the safety of his own men rather than the horde of military decorations offered to him by his superiors.;10839;7.4;30489;James Coburn;Maximilian Schell;James Mason
